Species	001-00-54-1A_CP05063_L001_taxonomic	001-00-54-2A_CP05063_L001_taxonomic	001-0001-1_CP05063_L001_taxonomic	001-0002-1_CP05063_L001_taxonomic	001-0003-1_CP05063_L001_taxonomic	001-0006-1_CP05063_L001_taxonomic	001-0007-1_CP05063_L001_taxonomic	001-0009-1_CP05063_L001_taxonomic	001-0010-1_CP05063_L001_taxonomic	001-0012-1_CP05063_L001_taxonomic	001-0013-1_CP05063_L001_taxonomic	001-0014-1_CP05063_L001_taxonomic	001-0015-1_CP05063_L001_taxonomic	001-0016-1_CP05063_L001_taxonomic	001-0017-1_CP05063_L001_taxonomic	001-0018-1A_CP05063_L001_taxonomic	001-0018-2A_CP05063_L001_taxonomic	001-0018-3A_CP05063_L001_taxonomic	001-0019-1A_CP05063_L001_taxonomic	001-0019-2A_CP05063_L001_taxonomic	001-0019-3A_CP05063_L001_taxonomic	001-0020-1A_CP05063_L001_taxonomic	001-0020-2A_CP05063_L001_taxonomic	001-0020-3A_CP05063_L001_taxonomic	001-0021-1A_CP05063_L001_taxonomic	001-0021-2A_CP05063_L001_taxonomic	001-0021-3A_CP05063_L001_taxonomic	001-0025-1A_CP05063_L001_taxonomic	001-0025-2A_CP05063_L001_taxonomic	001-0025-3A_CP05063_L001_taxonomic	001-0026-1A_CP05063_L001_taxonomic	001-0026-2A_CP05063_L001_taxonomic	001-0026-3A_CP05063_L001_taxonomic	001-0027-1A_CP05063_L001_taxonomic	001-0027-2A_CP05063_L001_taxonomic	001-0027-3A_CP05063_L001_taxonomic	001-0030-1A_CP05063_L001_taxonomic	001-0031-1A_CP05063_L001_taxonomic	001-0031-2A_CP05063_L001_taxonomic	001-0031-3A_CP05063_L001_taxonomic	001-0032-1A_CP05063_L001_taxonomic	001-0032-2A_CP05063_L001_taxonomic	001-0032-3A_CP05063_L001_taxonomic	001-0033-1A_CP05063_L001_taxonomic	001-0033-2A_CP05063_L001_taxonomic	001-0033-3A_CP05063_L001_taxonomic	001-0034-1A_CP05063_L001_taxonomic	001-0034-2A_CP05063_L001_taxonomic	001-0034-3A_CP05063_L001_taxonomic	001-0035-1A_CP05063_L001_taxonomic	001-0035-2A_CP05063_L001_taxonomic	001-0035-3A_CP05063_L001_taxonomic	001-0036-1A_CP05063_L001_taxonomic	001-0037-1A_CP05063_L001_taxonomic	001-0040-1A_CP05063_L001_taxonomic	001-0040-2A_CP05063_L001_taxonomic	001-0040-3A_CP05063_L001_taxonomic	001-0041-1A_CP05063_L001_taxonomic	001-0041-2A_CP05063_L001_taxonomic	001-0041-3A_CP05063_L001_taxonomic	001-0042-1A_CP05063_L001_taxonomic	001-0042-2A_CP05063_L001_taxonomic	001-0042-3A_CP05063_L001_taxonomic	001-0043-1A_CP05063_L001_taxonomic	001-0043-2A_CP05063_L001_taxonomic	001-0043-3A_CP05063_L001_taxonomic	001-0044-1A_CP05063_L001_taxonomic	001-0044-2A_CP05063_L001_taxonomic	001-0044-3A_CP05063_L001_taxonomic	001-0045-1A_CP05063_L001_taxonomic	001-0045-2A_CP05063_L001_taxonomic	001-0045-3A_CP05063_L001_taxonomic	001-0046-1A_CP05063_L001_taxonomic	001-0046-2A_CP05063_L001_taxonomic	001-0046-3A_CP05063_L001_taxonomic	001-0047-1A_CP05063_L001_taxonomic	001-0047-2A_CP05063_L001_taxonomic	001-0048-1A_CP05063_L001_taxonomic	001-0048-2A_CP05063_L001_taxonomic	001-0049-1A_CP05063_L001_taxonomic	001-0049-2A_CP05063_L001_taxonomic	001-0050-1A_CP05063_L001_taxonomic	001-0050-3A_CP05063_L001_taxonomic	kingdom	phylum	class	order	family	genus	species	strain
Lachnospira_pectinoschiza	0.0	0.0	2.05068	0.0	0.04283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00924	0.0	0.04312	0.00407	0.05065	0.0523	0.09593	0.04165	0.0	0.0	0.0	0.05651	0.13657	0.04384	0.0	0.0096	0.0	0.0	0.0	0.0	0.0	0.0597	0.0	0.0	0.0	0.0	0.01954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03666	0.00697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00863	0.00135	0.0	0.55444	0.0532	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospira	Lachnospira_pectinoschiza	
GGB3363_SGB4448	0.0	0.0	1.86902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified	GGB3363	GGB3363_SGB4448	
Blautia_glucerasea	0.0	0.0	1.45155	0.0	0.43467	0.04065	0.43545	0.26142	0.02902	0.0	0.0	0.0	0.25113	0.07643	0.45275	0.98549	1.04258	0.20617	0.15015	0.1209	0.1626	0.0	0.0	0.0	0.75109	0.41057	0.5984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41163	1.94227	1.47255	1.15464	0.33101	0.83351	0.94609	0.0197	0.04269	0.05287	0.03363	0.02982	0.01955	0.31595	0.14626	0.09233	0.0	0.0	0.0	0.0	0.29256	0.06643	0.10026	0.17951	0.05038	0.10103	0.02616	0.14066	0.0618	0.05284	0.02806	0.01036	0.03921	1.49347	1.12664	0.68416	0.08563	0.17921	0.08672	0.02362	0.01902	0.06482	0.0	0.02674	0.0	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia_glucerasea	
Parasutterella_excrementihominis	0.0	0.0	0.58562	0.0	0.0	0.0	0.0	0.0	0.0	0.51374	0.10696	0.02293	0.0	0.0	0.0	0.0	0.0	0.0	0.00331	0.01262	0.0	0.0	0.0	0.0	0.02874	0.00588	0.00504	0.0	0.0	0.0	0.0	0.0	0.01211	0.0	0.01095	0.0	0.0	0.02822	0.07137	0.02604	0.0	0.02863	0.01326	0.06363	0.01507	0.01457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00092	0.0	0.0	0.15907	0.01509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047	0.01261	0.00316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00308	0.03252	0.04663	0.0	0.0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella_excrementihominis	
Faecalibacillus_intestinalis	0.0	0.0	0.22123	0.09814	0.26179	0.26421	0.06049	0.0	0.0	0.0	0.29082	0.37765	0.31162	0.44097	0.0473	0.11522	0.28097	0.30515	0.13903	0.05695	0.07008	0.0	0.0	0.0	0.01037	0.04685	0.0	0.0	0.0	0.0	0.04316	0.00863	0.04055	0.24466	0.06791	0.21288	0.08317	0.14876	0.0809	0.138	0.07923	0.07037	0.0561	0.06457	0.08043	0.05475	0.04463	0.10292	0.11825	0.07937	0.04667	0.25199	0.21752	0.05661	0.0	0.0	0.29786	0.004	0.03453	0.11503	0.09385	0.03547	0.01593	0.18369	0.16989	0.28379	0.09106	0.08187	0.08579	0.17598	0.21786	0.29583	0.13105	0.19729	0.0	0.0	0.02838	0.2748	0.0	0.05699	0.0	0.00897	0.20125	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibacillus	Faecalibacillus_intestinalis	
Dysosmobacter_sp_BX15	0.0	0.0	0.12455	0.0	0.15753	0.0	0.0	0.31684	0.20242	0.02092	0.0	0.0	0.0	0.0	0.0	0.01757	0.03979	0.01181	0.09673	0.01698	0.0	0.0	0.0	0.0	0.4189	0.05869	0.23926	0.0	0.00454	0.04584	0.0	0.0	0.0	0.0	0.0	0.0	0.07635	0.17721	0.36067	0.13813	0.20188	0.35297	0.20425	0.04216	0.00534	0.00149	0.04265	0.03075	0.0	0.00419	0.02663	0.0	0.0	0.0	0.49875	0.26585	0.10777	0.09699	0.1595	0.03356	0.08829	0.09224	0.0074	0.45796	0.00506	0.28686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0624	0.04428	0.0	0.0	0.0	0.00383	0.0	0.04708	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter_sp_BX15	
Bilophila_wadsworthia	0.0	0.0	0.12313	0.0	0.0	0.0	0.0	0.32338	0.00139	0.0	0.0	0.0	0.00248	0.00571	0.0	0.0171	0.00372	0.00589	0.11578	0.09459	0.15193	0.0	0.0	0.0	0.01926	0.0	0.00355	0.00363	0.00954	0.01666	0.00257	0.07899	0.22867	0.02747	0.00683	0.0	0.0	0.05689	0.05407	0.10688	0.15446	0.09604	0.08494	0.18654	0.02735	0.02891	0.06046	0.05408	0.0	0.0023	0.01212	0.0316	0.0	0.0	0.09352	0.01403	0.0	0.06125	0.02147	0.00038	0.02612	0.01232	0.0	0.0	0.0	0.01359	0.03839	0.017	0.00822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00886	0.0	0.01085	0.00254	0.13986	0.0	0.0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila_wadsworthia	
Faecalimonas_umbilicata	0.0	0.0	0.09767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0121	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Faecalimonas	Faecalimonas_umbilicata	
Roseburia_intestinalis	0.0	0.0	0.08928	0.00482	0.0	0.00204	0.0444	0.0	0.04432	0.57745	0.32889	0.0	0.06802	0.0	0.06665	0.28237	0.69876	0.84692	0.0	0.03504	0.0	0.0	0.0	0.0	0.08592	0.56432	0.23182	0.0	0.0	0.0	0.0	0.11273	0.0	0.0	0.0	0.0	0.00667	0.0	0.0	0.0195	0.0	0.0	0.0	1.49419	1.28097	0.83989	0.0	0.0	0.00206	0.10906	0.0205	0.0	0.0	0.0	0.0	0.0	0.0	0.19061	1.68584	1.32352	0.09972	0.16754	0.0	0.0	0.0	0.0	0.00933	0.34309	0.0025	0.02733	0.08719	0.02431	0.0	0.0	0.00929	0.26198	0.70043	0.0	0.71395	0.00346	0.51746	0.31948	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia_intestinalis	
Clostridium_sp_AF20_17LB	0.0	0.0	0.08399	0.0	0.0	0.0	0.0	0.0	0.0	0.01407	0.0	0.0	0.0	0.0	0.0	0.0	0.00645	0.0	0.0	0.00802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01037	0.0	0.00375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01422	0.0	0.00942	0.05644	0.0	0.00228	0.0	0.08546	0.0	0.0	0.00549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AF20_17LB	
Clostridium_sp_AM49_4BH	0.0	0.0	0.07429	0.0	0.05567	0.0	0.0	0.00277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05305	0.00691	0.01322	0.13864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42154	0.0	0.02662	0.01234	0.0	0.0	0.0	0.02458	0.10292	0.05362	0.03205	0.04782	0.01353	0.0278	0.12394	0.0	0.00903	0.0	0.0	0.0	0.0	0.16392	0.36252	0.07762	0.11499	0.10687	0.09353	0.57802	0.0	0.42344	0.20717	0.34842	0.177	0.18998	1.42227	0.23002	0.0	0.0	0.0	0.07091	0.1133	0.0	0.0	0.0	0.0	0.23159	0.28884	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AM49_4BH	
GGB79916_SGB4587	0.0	0.0	0.06722	0.0	0.0	1.34435	1.59193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07048	0.0	0.00231	0.58649	0.0	0.0	0.0	0.0	0.0	0.52758	0.0	0.12246	0.0	0.0	0.0	0.56125	0.22947	0.60457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00638	0.69337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61318	0.0	0.00569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15421	0.0	1.3736	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	GGB79916	GGB79916_SGB4587	
Anaerostipes_caccae	0.0	0.0	0.05468	0.00214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28716	0.2101	0.32229	0.0	0.0	0.0	0.0	0.0	0.0	0.00526	0.00735	0.00282	0.0	0.0	0.00262	0.01369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028	0.0	0.0	0.0	0.0	0.0	0.0364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	Anaerostipes_caccae	
Actinomyces_sp_ICM47	0.0	0.0	0.04932	0.00695	0.0	0.00281	0.0	0.10593	0.00144	0.01041	0.0	0.0	0.01141	0.0	0.0	0.00682	0.01792	0.03707	0.0	0.0	0.0	0.02007	0.03004	0.05577	0.06121	0.04353	0.08706	0.03198	0.1391	0.0067	0.04167	0.05152	0.02761	0.0	0.0	0.01951	0.02178	0.01813	0.00257	0.02977	0.02003	0.00328	0.00411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00177	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183	0.0017	0.0	0.0	0.00436	0.01886	0.0	0.0	0.0	0.0	0.12214	0.01819	0.15062	0.0	0.00831	0.0	0.0	0.05082	0.0	0.01633	0.02188	0.02012	0.0	0.0	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_sp_ICM47	
Clostridium_sp_C5_48	0.0	0.0	0.04596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47228	0.07163	0.38134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_C5_48	
Blautia_hansenii	0.0	0.0	0.03668	0.01405	0.0	0.0	0.0	0.0	0.0	5.66434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00527	0.03854	0.0	0.35848	0.0	0.15958	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia_hansenii	
Parabacteroides_distasonis	0.0	0.0	0.03585	0.0	0.21753	0.00153	0.12314	0.31711	0.52282	0.20933	0.73629	0.03272	0.0	0.0	0.0	0.04489	0.01007	0.0	0.43448	0.06678	0.46885	0.0	0.0	0.0	0.03122	0.00524	0.00829	0.0	0.0	0.0	0.0	0.0	0.0	0.03973	0.67417	0.09025	0.01133	0.08211	0.09208	0.1235	0.82203	0.51439	0.3985	0.1851	0.00422	0.0	0.11909	0.20868	0.01343	0.00664	0.04386	0.02236	0.07333	0.0883	0.72776	0.16368	0.05115	0.24784	0.14315	0.06002	0.25052	0.07741	0.09509	0.03724	0.02955	0.73021	0.12854	0.00568	0.0318	0.0	0.0	0.00472	0.0	0.0273	0.03744	0.00755	0.00338	0.0	0.15137	0.22883	0.83024	0.0	0.0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_distasonis	
Luxibacter_massiliensis	0.0	0.0	0.03447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Luxibacter	Luxibacter_massiliensis	
Eisenbergiella_sp_OF01_20	0.0	0.0	0.03286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Eisenbergiella	Eisenbergiella_sp_OF01_20	
Enterocloster_aldenensis	0.0	0.0	0.03211	0.0	0.0	0.0	0.03771	0.0	0.0	0.09638	0.0	0.03421	0.0	0.0	0.0	0.0158	0.0	0.0	0.01777	0.0	0.0	0.19434	0.0	0.06637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01966	0.00532	0.0	0.0	0.00757	0.0	0.0	0.01934	0.0207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01048	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster_aldenensis	
GGB3424_SGB4551	0.0	0.0	0.03198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05165	0.01517	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	GGB3424	GGB3424_SGB4551	
Hungatella_hathewayi	0.0	0.0	0.01792	0.00271	0.00025	0.17413	0.18467	0.0	0.9719	0.13567	0.02641	0.0269	0.0	0.03457	0.01769	0.00975	0.0	0.00929	0.28374	0.0	0.0	0.29226	0.0311	0.16766	0.1192	0.00455	0.0405	0.0	0.0	0.0	0.06641	0.0352	0.03672	0.25342	0.36253	0.04055	0.04019	0.06331	0.00195	0.0438	0.31056	0.32076	0.00697	0.00727	0.0	0.0	0.02728	0.03436	0.02221	0.00357	0.0	0.0	0.03652	0.2806	0.0	0.03216	0.0	0.0	0.0	0.00389	0.01656	0.00294	0.0	0.0	0.0	0.35624	0.04921	0.01089	0.00882	0.01266	0.00304	0.0115	0.0	0.0	0.0	0.0	0.0	0.0	0.14527	0.10485	0.32767	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Hungatella	Hungatella_hathewayi	
Lacrimispora_saccharolytica	0.0	0.0	0.01732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01288	0.0	0.0	0.0	0.0	0.0	0.0	0.00566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora	Lacrimispora_saccharolytica	
Alistipes_indistinctus	0.0	0.0	0.015	0.0	0.28258	0.0	0.0	0.0	0.0	0.0	0.11023	0.0	0.01151	0.0	0.02246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02492	0.0	0.03055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10756	0.00732	0.0	0.00507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03089	0.0	0.0	0.0	0.0	0.0	0.0	0.31633	0.14979	0.0	0.62145	0.0	1.25626	0.0	0.0	0.0	0.0	0.00309	0.03947	0.0	0.0	0.00343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_indistinctus	
Streptococcus_oralis	0.0	0.0	0.01396	0.00491	0.0	0.0069	0.0	0.01281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.01223	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_oralis	
Enterocloster_lavalensis	0.0	0.0	0.01261	0.00631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster_lavalensis	
Clostridium_sp_1001271st1_H5	0.0	0.0	0.00856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_1001271st1_H5	
Streptococcus_SGB14888	0.0	0.0	0.00669	0.0	0.0	0.0	0.0	0.00613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00053	0.0	0.00283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00686	0.0	0.00604	0.0	0.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_SGB14888	
